"Id","Taxon ID","Scientific Name","Common Name","Quantity","Sampling Method","Latitude","Longitude","Location Description","Habitat","Coord Uncertainty m ","Date ","Date to ","Observer name","Organisation Name","Observer Notes","Dataset","Dataset Abstract","Original Datasource","Datasource Abstract","TWPCA","TWPCA Notes","EPBCA","EPBCA Notes","EPBCA Migratory Species","Threatened Species","Significant Species","Introduced Status","Introduced Status Text","Sensitive Status"
"1636675",10625,"Dugong dugon","Dugong",1,,-14.3426666666667,135.706666666667,"numbulwar - coast near numbulwar",,500,1999-05-14 00:00:00.0,,"Ray Chatto","DENR - Flora and Fauna (North)","* Observed from air only. dead dugong. More details and/or photos on archived P&W strandings files P1999/629, P2000/488 and/or P2000/492.","Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Community Sighting Database (Carol Palmer)","Sightings of marine fauna maintained by Carol Palmer prior to WildWatch","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1636690",10625,"Dugong dugon","Dugong",1,,-14.2845,135.720333333333,"numbulwar - coast near numbulwar",,500,1999-05-14 00:00:00.0,,"Ray Chatto","DENR - Flora and Fauna (North)","* Attended with vet and PM done,  Suggested in good, fed condition when died. More details and/or photos on archived P&W strandings files P1999/629, P2000/488 and/or P2000/492.","Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Community Sighting Database (Carol Palmer)","Sightings of marine fauna maintained by Carol Palmer prior to WildWatch","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1636697",10625,"Dugong dugon","Dugong",1,,-14.9333333333333,135.45,"numbulwar - sth of roper river mouth",,500,1998-07-22 00:00:00.0,,"Ray Chatto","DENR - Flora and Fauna (North)","* 1 x dugong skull on the beach. Observed from air only.","Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Community Sighting Database (Carol Palmer)","Sightings of marine fauna maintained by Carol Palmer prior to WildWatch","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1636699",10625,"Dugong dugon","Dugong",1,,-14.8766666666667,135.765,"numbulwar - maria island",,500,1994-05-03 00:00:00.0,,"Ray Chatto","DENR - Flora and Fauna (North)","* found bits and pieces of dugong skeleton and then a skull with tusks","Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Community Sighting Database (Carol Palmer)","Sightings of marine fauna maintained by Carol Palmer prior to WildWatch","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1636600",10625,"Dugong dugon","Dugong",1,,-12.33,130.895,"Darwin - beach west side of lee pt",,500,2012-09-11 00:00:00.0,,"Deanne Deleeuw","DENR - Flora and Fauna (North)","Caught and stranded by tide. Able to be relocated back to water. Swam off strongly. Released 0900. - Reported via Steve Cutter (Animal Ark)","Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Community Sighting Database (Carol Palmer)","Sightings of marine fauna maintained by Carol Palmer prior to WildWatch","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186900",10625,"Dugong dugon","Dugong",,,-15.82025168,136.94770913,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186901",10625,"Dugong dugon","Dugong",,,-15.816666662693,136.683333337307,,,,1995-07-07 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186902",10625,"Dugong dugon","Dugong",,,-15.80688649,136.68451091,,,,1985-11-01 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186903",10625,"Dugong dugon","Dugong",,,-15.7833333611488,136.600000023842,,,,2002-06-08 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186904",10625,"Dugong dugon","Dugong",,,-15.78188669,136.66784433,,,,1985-09-17 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186905",10625,"Dugong dugon","Dugong",,,-15.77185292,136.74940503,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186906",10625,"Dugong dugon","Dugong",,,-15.77185279,136.77350998,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186907",10625,"Dugong dugon","Dugong",,,-15.77185218,136.8858387,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186908",10625,"Dugong dugon","Dugong",,,-15.7666666507721,136.600000023842,,,,2001-08-27 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186909",10625,"Dugong dugon","Dugong",,,-15.7573333104451,136.917499987284,,,,1996-02-09 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186910",10625,"Dugong dugon","Dugong",,,-15.72355269,136.82183349,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186911",10625,"Dugong dugon","Dugong",,,-15.719666659832,136.821666657925,,,,1999-05-25 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186912",10625,"Dugong dugon","Dugong",,,-15.71538568,136.88634167,,,,1994-09-28 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186913",10625,"Dugong dugon","Dugong",,,-15.7108333587646,136.820999972026,,,,1999-05-25 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186914",10625,"Dugong dugon","Dugong",,,-15.6999999880791,136.5,,,,2001-08-27 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186915",10625,"Dugong dugon","Dugong",,,-15.63355492,136.46489308,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186916",10625,"Dugong dugon","Dugong",,,-15.63355486,136.47570707,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186917",10625,"Dugong dugon","Dugong",,,-15.63355483,136.48160581,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186918",10625,"Dugong dugon","Dugong",,,-15.63355481,136.48553807,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186919",10625,"Dugong dugon","Dugong",,,-15.63355134,137.13339601,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186920",10625,"Dugong dugon","Dugong",,,-15.63355128,137.1437184,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186921",10625,"Dugong dugon","Dugong",,,-15.616666674614,136.34999999404,,,,2001-08-27 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186922",10625,"Dugong dugon","Dugong",,,-15.616666674614,136.366666674614,,,,2003-07-03 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186923",10625,"Dugong dugon","Dugong",,,-15.6083333492279,136.341666668653,,,,2002-02-05 00:00:00.0,,"Chatto, Ray E",,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186924",10625,"Dugong dugon","Dugong",,,-15.59025499,136.47852439,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"186925",10625,"Dugong dugon","Dugong",,,-15.5902543,136.60768896,,,,1994-11-16 00:00:00.0,,,,,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Chatto Obs","Ray Chatto's Database","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"757532",10625,"Dugong dugon","Dugong",,,-12.1666666666667,131.266666666667,"[Adelaide River]",,,,,,,,"ALA","Northern Territory records from the Atlas of Living Australia","Northern Territory Museum and Art Gallery provider for OZCAM","OZCAM (Online Zoological Collections of Australian Museu","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"794671",10625,"Dugong dugon","Dugong",,,-12.333,133,"[PROBLEM]",,,,,"Shepherdson H.U.",,,"ALA","Northern Territory records from the Atlas of Living Australia","South Australian Museum Australia provider for OZCAM","OZCAM (Online Zoological Collections of Australian Museu","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"794672",10625,"Dugong dugon","Dugong",,,-12.333,133,"[PROBLEM]",,,,,"Shepherdson H.U.",,,"ALA","Northern Territory records from the Atlas of Living Australia","South Australian Museum Australia provider for OZCAM","OZCAM (Online Zoological Collections of Australian Museu","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"794673",10625,"Dugong dugon","Dugong",,,-12.333,133,"[PROBLEM]",,,,,"Shepherdson H.U.",,,"ALA","Northern Territory records from the Atlas of Living Australia","South Australian Museum Australia provider for OZCAM","OZCAM (Online Zoological Collections of Australian Museu","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"794266",10625,"Dugong dugon","Dugong",,,-15.683,136.65,"[South West Island]",,,1989-06-07 00:00:00.0,,"Mahony,M.",,,"ALA","Northern Territory records from the Atlas of Living Australia","South Australian Museum Australia provider for OZCAM","OZCAM (Online Zoological Collections of Australian Museu","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639130",10625,"Dugong dugon","Dugong",2,"Aerial, fixed wings",-13.51527778,136.8166667,,,,1984-08-22 00:00:00.0,,"Peter Bayliss","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639131",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-13.51527778,136.7583333,,,,1984-08-22 00:00:00.0,,"Peter Bayliss","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639132",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-13.51527778,136.7583333,,,,1984-08-22 00:00:00.0,,"Peter Bayliss","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639133",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-13.51527778,136.6416667,,,,1984-08-22 00:00:00.0,,"Peter Bayliss","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639134",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-13.51527778,136.5833333,,,,1984-08-22 00:00:00.0,,"Peter Bayliss","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639135",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-13.51527778,136.5833333,,,,1984-08-22 00:00:00.0,,"Peter Bayliss","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639136",10625,"Dugong dugon","Dugong",3,"Aerial, fixed wings",-15.08888889,135.85,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639137",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15.08888889,135.85,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639138",10625,"Dugong dugon","Dugong",2,"Aerial, fixed wings",-15.08888889,135.85,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639139",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15.04444444,135.6666667,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639140",10625,"Dugong dugon","Dugong",2,"Aerial, fixed wings",-15.04444444,135.6666667,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639141",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15.04444444,135.6666667,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639142",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15.04444444,135.6083333,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639143",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15,135.5472222,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639144",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15,135.6638889,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639145",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15,135.6638889,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639146",10625,"Dugong dugon","Dugong",,"Aerial, fixed wings",-15,135.6638889,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639147",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-15,135.7222222,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639148",10625,"Dugong dugon","Dugong",2,"Aerial, fixed wings",-15,135.7222222,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639149",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.96666667,135.4944444,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639150",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.92222222,135.7611111,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639151",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.87777778,135.5027778,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639152",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.87777778,135.5027778,,,,1985-02-06 00:00:00.0,,"Bill Freeland","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639153",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.51388889,135.775,,,,1984-08-23 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639154",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.51388889,135.775,,,,1984-08-23 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639155",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.51388889,135.7166667,,,,1984-08-23 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639156",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.425,136.775,,,,1984-08-23 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639158",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.33611111,136.9888889,,,,1984-08-23 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639159",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.2,136.0555556,,,,1984-08-19 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1639160",10625,"Dugong dugon","Dugong",1,"Aerial, fixed wings",-14.11111111,136.3305556,,,,1984-08-19 00:00:00.0,,"Steve Raskin","DENR - Flora and Fauna (North)",,"Marine Aerial Survey","Dugong Aerial Survey","Dugong Aerial Survey 1984/1985","The first Dugong aerial survey being conducted in 1984. The survey was based on a strip transect design that accounts for biases in perception and availability of dugongs caused by turbid water and differences among observers.","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
